id,deck_id,de,en,example,tags,notes,box,ease,interval_days,reps,lapses,due_date,created_at,updated_at
23953d2b-abe1-43a0-ae8e-4dc835af4ac0,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Merkmal,feature,Ein wichtiges Merkmal dieses Autos ist seine Sicherheit.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.353622,2025-09-07T16:04:08.353624
0c95b7b1-6206-4f71-a328-d664a6b6610d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,teilen,to share,Wir sollten den Kuchen teilen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.353978,2025-09-07T16:04:08.353980
13fed2fa-d332-47b2-b5b0-d3835ae09621,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Einzelkind,only child,Als Einzelkind hatte sie keine Geschwister.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.354533,2025-09-07T16:04:08.354535
bc106ebb-511d-402a-b10a-9eafde7b6171,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Ausgabe,expense,Wir müssen unsere Ausgaben reduzieren.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.354972,2025-09-07T16:04:08.354975
6920f4aa-8b96-43c8-a7bd-7d43d4306e0d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,ersetzen,to replace,Wir müssen die alte Batterie ersetzen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.355323,2025-09-07T16:04:08.355324
9746b752-8df8-446f-bc65-96f2074bfada,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Gesundheit,health,Gesundheit ist das wichtigste Gut.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.355655,2025-09-07T16:04:08.355656
332827ca-e303-4e91-b653-22586849df9d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Studie,study,Eine neue Studie zeigt die Vorteile von Sport.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.356007,2025-09-07T16:04:08.356009
15adc767-889e-4f38-9200-db7d6b2fceb6,de529199-d8a0-407d-a8b1-731d7cb2d4ac,schließen,to close,Bitte schließ die Tür.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.356329,2025-09-07T16:04:08.356333
ff927643-a4b1-4775-80bd-7cd128a1b67b,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Sinn,sense,Was ist der Sinn des Lebens?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.356655,2025-09-07T16:04:08.356657
46bbf3c4-1f26-497c-b0fd-3b41aea98ab1,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Hochzeit,wedding,Ihre Hochzeit war ein wunderschönes Fest.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.356981,2025-09-07T16:04:08.356982
88a3804c-5aa6-4951-b17e-7a931ad80dfb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,aufnehmen,to record,Ich möchte dieses Lied aufnehmen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.357306,2025-09-07T16:04:08.357307
b50c7f01-612b-4a74-bd9a-78a39880329b,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Fahne,flag,Die deutsche Fahne ist schwarz-rot-gold.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.357764,2025-09-07T16:04:08.357771
dc0ecda4-6dff-4be5-86f9-64f6dfbf7d6d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Wappen,coat of arms,Jedes Land hat sein eigenes Wappen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.358220,2025-09-07T16:04:08.358222
978dcf1a-6f8a-4764-8723-0d63aa8c11f3,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Adler,eagle,Der Adler ist ein majestätischer Vogel.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.358567,2025-09-07T16:04:08.358569
e6e3e0c3-ccf1-4989-b104-2fcc9186658f,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Spiegel,mirror,Sie schaute in den Spiegel.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.358923,2025-09-07T16:04:08.358925
2200eb70-1427-43b2-b8cf-152a3d0d7d27,de529199-d8a0-407d-a8b1-731d7cb2d4ac,genug,enough,Ich habe genug Geld.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.359240,2025-09-07T16:04:08.359242
1891a537-68f3-4f43-926e-1bbfbc5454a8,de529199-d8a0-407d-a8b1-731d7cb2d4ac,gießen,to pour,Kannst du mir bitte Wasser ins Glas gießen?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.359566,2025-09-07T16:04:08.359568
abd8dc4b-8ac0-4f5a-9c83-bc8b65bd04e2,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Tasse,cup,Ich trinke eine Tasse Tee.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.359910,2025-09-07T16:04:08.359912
e2ed3c5e-0811-491c-be4a-fd4bdddacdeb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,nun,now,Was sollen wir nun tun?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.360227,2025-09-07T16:04:08.360229
3d5fbf31-89ba-43ec-b0d8-cdee94439923,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Zuschauer,spectator,Die Zuschauer applaudierten begeistert.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.360609,2025-09-07T16:04:08.360611
f54f5167-aa7f-491b-a445-389cf4db79ef,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Weltall,space,Astronauten fliegen ins Weltall.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.360951,2025-09-07T16:04:08.360953
694a968e-de07-4781-a94a-6ee424959e8e,de529199-d8a0-407d-a8b1-731d7cb2d4ac,zerstören,to destroy,Das Feuer hat das ganze Haus zerstört.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.361283,2025-09-07T16:04:08.361285
d647ae72-5d6a-4a02-a6fe-3f5e10dbcc42,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Börse,stock exchange,Die Kurse an der Börse sind gefallen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.361635,2025-09-07T16:04:08.361636
5b8522ee-b611-4022-8a04-7b9d31ccfc7d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,aufwachsen,to grow up,Ich bin auf dem Land aufgewachsen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.361980,2025-09-07T16:04:08.361982
8fa8abdd-c9f0-47e3-b713-284ac98cb632,de529199-d8a0-407d-a8b1-731d7cb2d4ac,auftreten,to appear,Die Band wird heute Abend live auftreten.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.362297,2025-09-07T16:04:08.362299
d6051e11-6dc1-44ae-9de3-babcfd834ab0,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Lohn,wage,Er bekommt einen guten Lohn für seine Arbeit.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.362621,2025-09-07T16:04:08.362623
66c2357f-e79b-4796-805e-1f78d7969d01,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Vorlesung,lecture,Die Vorlesung des Professors war sehr interessant.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.362941,2025-09-07T16:04:08.362943
4025b44e-bf93-4a84-8492-b72a4cbfec0b,de529199-d8a0-407d-a8b1-731d7cb2d4ac,vergessen,to forget,Ich habe meinen Schlüssel vergessen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.363267,2025-09-07T16:04:08.363268
9ce583b2-6a7e-4c0c-af55-b83397fed344,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Seite,page,Bitte schlagen Sie Seite 20 auf.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.363605,2025-09-07T16:04:08.363607
bbd3cb54-d4fe-428d-a134-f4c128a658ec,de529199-d8a0-407d-a8b1-731d7cb2d4ac,ins schleudern geraten,to skid,Das Auto geriet auf der glatten Straße ins Schleudern.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.363938,2025-09-07T16:04:08.363940
4a25efea-9bf2-425c-b662-a6e686252da9,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Haube,bonnet,Der Motor befindet sich unter der Haube.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.364274,2025-09-07T16:04:08.364276
0c313a9c-62bb-4b97-a4ce-13f784353f27,de529199-d8a0-407d-a8b1-731d7cb2d4ac,leisten,to afford,Das kann ich mir nicht leisten.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.364602,2025-09-07T16:04:08.364604
4316ae9b-05ec-4f84-b934-8f8a886812bb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Einstellung,attitude,Er hat eine positive Einstellung zum Leben.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.364935,2025-09-07T16:04:08.364937
73407294-1306-4910-87a5-7c1778a566bb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,eintreten,to enter,Bitte treten Sie ein.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.365338,2025-09-07T16:04:08.365340
23327e18-c4f3-45f3-946d-da14ff73c0d3,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Ziel,goal,"Unser Ziel ist es, das Projekt bis Freitag abzuschließen.",,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.365733,2025-09-07T16:04:08.365735
b33f6750-b54b-428a-881f-6c4a71772d9f,de529199-d8a0-407d-a8b1-731d7cb2d4ac,gründen,to found,Er hat eine neue Firma gegründet.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.366357,2025-09-07T16:04:08.366359
1dee0516-8735-4945-ab74-8d9dadff4874,de529199-d8a0-407d-a8b1-731d7cb2d4ac,Vor- und Nachteil,advantage and disadvantage,Jede Sache hat ihre Vor- und Nachteile.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.366819,2025-09-07T16:04:08.366821
9483b0fa-6acb-45ac-a60b-5e84fc36dafb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Sehenswürdigkeit,sightseeing attraction,Das Brandenburger Tor ist eine berühmte Sehenswürdigkeit.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.367294,2025-09-07T16:04:08.367295
ca6fb63c-2713-47f2-baa5-9ed6a411bde2,de529199-d8a0-407d-a8b1-731d7cb2d4ac,beissen,to bite,Der Hund hat mich gebissen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.367957,2025-09-07T16:04:08.367959
d196a97b-e6c9-45d7-b054-ae96b4c49367,de529199-d8a0-407d-a8b1-731d7cb2d4ac,verbessern,to improve,Ich möchte mein Deutsch verbessern.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.368518,2025-09-07T16:04:08.368520
b96673eb-2862-4cbe-98bf-891a574ada9a,de529199-d8a0-407d-a8b1-731d7cb2d4ac,nicht ausreichend,insufficient,Seine Kenntnisse sind für diese Aufgabe nicht ausreichend.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.369024,2025-09-07T16:04:08.369026
d208cc14-925d-46c9-9adc-04d0c1787625,de529199-d8a0-407d-a8b1-731d7cb2d4ac,verursachen,to cause,Der Sturm hat große Schäden verursacht.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.369367,2025-09-07T16:04:08.369369
f390e186-55da-496e-91d7-83f3f2595125,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Wahrscheinlichkeit,probability,"Die Wahrscheinlichkeit, im Lotto zu gewinnen, ist sehr gering.",,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.369686,2025-09-07T16:04:08.369688
75fb1dec-aea7-41b4-b2a6-4a13fa56c3c0,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Gehirn,brain,Das Gehirn ist das Zentrum des Nervensystems.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.370076,2025-09-07T16:04:08.370079
4a89817c-0284-4a4c-91c6-7782dcd3199d,de529199-d8a0-407d-a8b1-731d7cb2d4ac,dumm,stupid,Das war eine dumme Frage.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.370406,2025-09-07T16:04:08.370408
4210a708-ebec-4b0d-96d9-500c9e6d2f53,de529199-d8a0-407d-a8b1-731d7cb2d4ac,nutzlos,useless,Dieses alte Handy ist nutzlos.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.371013,2025-09-07T16:04:08.371015
a6ae41dc-cd25-4791-ac34-ba6845d99061,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Frage,question,Haben Sie eine Frage?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.371483,2025-09-07T16:04:08.371485
85bf5249-2fdc-4674-97a7-e6873dab4a32,de529199-d8a0-407d-a8b1-731d7cb2d4ac,vorhaben,to plan,Was hast du am Wochenende vor?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.372283,2025-09-07T16:04:08.372315
f799ae6a-ad05-4160-a2a3-b2e836531809,de529199-d8a0-407d-a8b1-731d7cb2d4ac,anbieten,to offer,Darf ich Ihnen einen Kaffee anbieten?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.372791,2025-09-07T16:04:08.372793
058af108-6d5c-40bd-9d46-76e5026b40ae,de529199-d8a0-407d-a8b1-731d7cb2d4ac,ein Behälter,container,Dieser Behälter ist für Lebensmittel.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.373139,2025-09-07T16:04:08.373141
c672f45a-be9b-43e7-a7ab-d9a7928fee0c,de529199-d8a0-407d-a8b1-731d7cb2d4ac,der Becher,cup,Er trinkt aus einem Plastikbecher.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.373640,2025-09-07T16:04:08.373642
bb761f37-1ccd-480b-ae3c-b4cbb782baab,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Gerät,device,Dieses Gerät ist sehr einfach zu bedienen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.374024,2025-09-07T16:04:08.374026
9e8aeb25-a7b3-4546-b29c-f53e5efded35,de529199-d8a0-407d-a8b1-731d7cb2d4ac,das Getränk,drink,Was ist dein Lieblingsgetränk?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.374412,2025-09-07T16:04:08.374436
932cb3cc-65ec-4b82-b089-70c25587045f,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Bohne,bean,Ich esse gerne grüne Bohnen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.374883,2025-09-07T16:04:08.374885
3f7d07b0-83f8-4fb2-aa38-829f6021c097,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Stimme,voice,Sie hat eine wunderschöne Stimme.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.375311,2025-09-07T16:04:08.375313
e544388c-3b6b-406c-96b7-30daa27981cb,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Aufnahme,recording,Die Aufnahmequalität ist sehr gut.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.375647,2025-09-07T16:04:08.375649
f5265c30-0c8b-499c-8128-2bfbf5322d35,de529199-d8a0-407d-a8b1-731d7cb2d4ac,überzeugt,convinced,"Ich bin überzeugt, dass das die richtige Entscheidung ist.",,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.375970,2025-09-07T16:04:08.375971
26f226f5-460c-490f-9259-94ec5d54cd44,de529199-d8a0-407d-a8b1-731d7cb2d4ac,peinlich,embarrassing,Das war eine sehr peinliche Situation.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.376336,2025-09-07T16:04:08.376339
e802c972-46b9-4d3f-bf29-3a72b058ba81,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Verwechslung,mix-up,Es muss eine Verwechslung vorliegen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.376781,2025-09-07T16:04:08.376783
238412ce-ad2a-4d19-9742-6b3a09945a2c,de529199-d8a0-407d-a8b1-731d7cb2d4ac,erwarten,to expect,Ich erwarte einen Anruf von ihm.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.377121,2025-09-07T16:04:08.377123
c39ebc50-e932-4296-8d0b-0f62db3b8db9,de529199-d8a0-407d-a8b1-731d7cb2d4ac,die Umwelt,environment,Wir müssen unsere Umwelt schützen.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.377450,2025-09-07T16:04:08.377452
d9c9a46a-51a1-4ef8-b9ad-2fe7ee81ca5b,de529199-d8a0-407d-a8b1-731d7cb2d4ac,sich anpassen,to adapt,Man muss sich an neue Situationen anpassen können.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.377796,2025-09-07T16:04:08.377798
ff39e33c-ff8c-412d-8600-33b683ec13e9,de529199-d8a0-407d-a8b1-731d7cb2d4ac,in der Lage sein,to be able,"Ich bin nicht in der Lage, das zu tun.",,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.378177,2025-09-07T16:04:08.378179
5ee0fdf3-986d-4dc6-8d84-90b8352a5cad,de529199-d8a0-407d-a8b1-731d7cb2d4ac,etw. zusätsliches,something additional,Möchten Sie etwas Zusätzliches bestellen?,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.378545,2025-09-07T16:04:08.378547
81e3250c-b962-427e-a414-3935b8e3b4fd,de529199-d8a0-407d-a8b1-731d7cb2d4ac,heben,to lift,"Kannst du mir helfen, diesen schweren Tisch zu heben?",,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.378955,2025-09-07T16:04:08.378957
2d885ef1-47f2-4a38-8041-aa0e93a34ae1,de529199-d8a0-407d-a8b1-731d7cb2d4ac,zumindest,at least,Er hätte zumindest anrufen können.,,,1,2.5,1,0,0,2025-09-07,2025-09-07T16:04:08.379292,2025-09-07T16:04:08.379293
